hhid,adm1,adm2,res,sep_quintile,res_quintile,age_head,sex_head,educ_head,year,month,survey_wgt,ea,hhsize,headwork,educ_head2
3822-001-02,9,93,Rural,3,4,41,Female,18,2021,1,3065.88612028217,83,4,16,2
3822-001-02,9,93,Rural,3,4,41,Female,18,2021,1,3065.88612028217,83,4,14,2
3831-001-01,9,93,Rural,2,2,28,Male,18,2021,3,2058.95436600411,NA,4,1,2
3831-001-01,9,93,Rural,2,2,28,Male,18,2021,3,2058.95436600411,NA,4,14,2
3831-001-01,9,93,Rural,2,2,28,Male,18,2021,3,2058.95436600411,NA,4,1,2
3831-001-01,9,93,Rural,2,2,28,Male,18,2021,3,2058.95436600411,NA,4,17,2
3831-001-02,9,93,Rural,4,4,48,Male,18,2021,3,2427.91884185096,NA,3,1,2
3831-001-02,9,93,Rural,4,4,48,Male,18,2021,3,2427.91884185096,NA,3,1,2
3831-001-02,9,93,Rural,4,4,48,Male,18,2021,3,2427.91884185096,NA,3,17,2
3832-001-01,9,93,Rural,1,1,30,Male,18,2021,3,1965.30789756612,NA,6,1,2
3832-001-01,9,93,Rural,1,1,30,Male,18,2021,3,1965.30789756612,NA,6,14,2
3832-001-01,9,93,Rural,1,1,30,Male,18,2021,3,1965.30789756612,NA,6,14,2
3832-001-01,9,93,Rural,1,1,30,Male,18,2021,3,1965.30789756612,NA,6,1,2
3832-001-01,9,93,Rural,1,1,30,Male,18,2021,3,1965.30789756612,NA,6,17,2
3832-001-01,9,93,Rural,1,1,30,Male,18,2021,3,1965.30789756612,NA,6,17,2
3833-001-01,9,93,Rural,5,5,55,Male,18,2021,3,2439.5958136186,2,3,1,2
3833-001-01,9,93,Rural,5,5,55,Male,18,2021,3,2439.5958136186,2,3,1,2
3833-001-01,9,93,Rural,5,5,55,Male,18,2021,3,2439.5958136186,2,3,1,2
3833-001-04,9,95,Rural,4,5,55,Male,25,2021,12,1510.47527965167,NA,5,5,3
3833-001-04,9,95,Rural,4,5,55,Male,25,2021,12,1510.47527965167,NA,5,11,3
3833-001-04,9,95,Rural,4,5,55,Male,25,2021,12,1510.47527965167,NA,5,14,3
3833-001-04,9,95,Rural,4,5,55,Male,25,2021,12,1510.47527965167,NA,5,14,3
3833-001-04,9,95,Rural,4,5,55,Male,25,2021,12,1510.47527965167,NA,5,14,3
3833-001-05,9,93,Rural,5,5,48,Male,18,2021,3,1578.22142753189,NA,5,1,2
3833-001-05,9,93,Rural,5,5,48,Male,18,2021,3,1578.22142753189,NA,5,1,2
3833-001-05,9,93,Rural,5,5,48,Male,18,2021,3,1578.22142753189,NA,5,14,2
3833-001-05,9,93,Rural,5,5,48,Male,18,2021,3,1578.22142753189,NA,5,14,2
3833-001-05,9,93,Rural,5,5,48,Male,18,2021,3,1578.22142753189,NA,5,17,2
3834-001-01,9,93,Rural,3,4,47,Male,18,2021,3,3422.941020138,NA,1,1,2
3834-001-02,9,93,Rural,3,4,33,Female,13,2021,3,2848.07637153509,NA,4,1,1
3834-001-02,9,93,Rural,3,4,33,Female,13,2021,3,2848.07637153509,NA,4,14,1
3834-001-02,9,93,Rural,3,4,33,Female,13,2021,3,2848.07637153509,NA,4,14,1
3834-001-02,9,93,Rural,3,4,33,Female,13,2021,3,2848.07637153509,NA,4,17,1
3835-001-01,9,93,Rural,1,1,64,Female,NA,2021,3,3610.02723438974,NA,2,1,3
3835-001-01,9,93,Rural,1,1,64,Female,NA,2021,3,3610.02723438974,NA,2,1,3
3836-001-01,9,93,Rural,2,3,67,Male,15,2021,3,2224.31534282672,NA,2,1,1
3836-001-01,9,93,Rural,2,3,67,Male,15,2021,3,2224.31534282672,NA,2,1,1
3837-001-01,9,93,Rural,1,1,58,Male,18,2021,3,2681.87542070544,NA,5,1,2
3837-001-01,9,93,Rural,1,1,58,Male,18,2021,3,2681.87542070544,NA,5,1,2
3837-001-01,9,93,Rural,1,1,58,Male,18,2021,3,2681.87542070544,NA,5,14,2
3837-001-01,9,93,Rural,1,1,58,Male,18,2021,3,2681.87542070544,NA,5,14,2
3837-001-01,9,93,Rural,1,1,58,Male,18,2021,3,2681.87542070544,NA,5,17,2
3838-001-01,9,93,Rural,2,3,84,Male,15,2021,3,1347.17137033858,NA,2,16,1
3838-001-01,9,93,Rural,2,3,84,Male,15,2021,3,1347.17137033858,NA,2,1,1
3850-001-01,9,94,Rural,4,5,39,Male,13,2021,2,4565.29186101391,NA,5,1,1
3850-001-01,9,94,Rural,4,5,39,Male,13,2021,2,4565.29186101391,NA,5,1,1
3850-001-01,9,94,Rural,4,5,39,Male,13,2021,2,4565.29186101391,NA,5,14,1
3850-001-01,9,94,Rural,4,5,39,Male,13,2021,2,4565.29186101391,NA,5,13,1
3850-001-01,9,94,Rural,4,5,39,Male,13,2021,2,4565.29186101391,NA,5,17,1
3851-001-02,9,94,Rural,2,3,61,Female,NA,2021,2,1157.0543938781,NA,3,1,3
3851-001-02,9,94,Rural,2,3,61,Female,NA,2021,2,1157.0543938781,NA,3,1,3
3851-001-02,9,94,Rural,2,3,61,Female,NA,2021,2,1157.0543938781,NA,3,17,3
3852-001-01,9,94,Rural,3,3,62,Male,NA,2021,2,1433.40339783301,NA,3,1,3
3852-001-01,9,94,Rural,3,3,62,Male,NA,2021,2,1433.40339783301,NA,3,1,3
3852-001-01,9,94,Rural,3,3,62,Male,NA,2021,2,1433.40339783301,NA,3,14,3
3852-001-01,9,94,Rural,3,3,62,Male,NA,2021,2,1433.40339783301,NA,3,NA,3
3852-001-05,9,95,Rural,4,5,49,Male,24,2021,3,1716.71829579321,NA,6,16,3
3852-001-05,9,95,Rural,4,5,49,Male,24,2021,3,1716.71829579321,NA,6,10,3
3852-001-05,9,95,Rural,4,5,49,Male,24,2021,3,1716.71829579321,NA,6,10,3
3852-001-05,9,95,Rural,4,5,49,Male,24,2021,3,1716.71829579321,NA,6,14,3
3852-001-05,9,95,Rural,4,5,49,Male,24,2021,3,1716.71829579321,NA,6,16,3
3852-001-05,9,95,Rural,4,5,49,Male,24,2021,3,1716.71829579321,NA,6,14,3
3852-001-07,9,97,Rural,4,5,22,Male,18,2021,3,1859.18611634858,NA,1,7,2
3854-001-01,9,94,Rural,2,3,51,Male,18,2021,2,1758.85053415436,NA,5,1,2
3854-001-01,9,94,Rural,2,3,51,Male,18,2021,2,1758.85053415436,NA,5,1,2
3854-001-01,9,94,Rural,2,3,51,Male,18,2021,2,1758.85053415436,NA,5,14,2
3854-001-01,9,94,Rural,2,3,51,Male,18,2021,2,1758.85053415436,NA,5,14,2
3854-001-01,9,94,Rural,2,3,51,Male,18,2021,2,1758.85053415436,NA,5,14,2
3854-001-03,9,94,Rural,5,5,20,Male,22,2021,2,2635.674276874,NA,1,9,3
3855-001-02,9,94,Rural,3,4,42,Female,NA,2021,2,3546.48250789926,NA,2,1,3
3855-001-02,9,94,Rural,3,4,42,Female,NA,2021,2,3546.48250789926,NA,2,16,3
3856-001-01,9,94,Rural,1,1,41,Female,18,2021,2,1036.36592149704,NA,6,1,2
3856-001-01,9,94,Rural,1,1,41,Female,18,2021,2,1036.36592149704,NA,6,1,2
3856-001-01,9,94,Rural,1,1,41,Female,18,2021,2,1036.36592149704,NA,6,14,2
3856-001-01,9,94,Rural,1,1,41,Female,18,2021,2,1036.36592149704,NA,6,14,2
3856-001-01,9,94,Rural,1,1,41,Female,18,2021,2,1036.36592149704,NA,6,17,2
3856-001-01,9,94,Rural,1,1,41,Female,18,2021,2,1036.36592149704,NA,6,1,2
3859-001-01,9,94,Rural,3,4,57,Female,NA,2021,2,661.010615969834,NA,4,15,3
3859-001-01,9,94,Rural,3,4,57,Female,NA,2021,2,661.010615969834,NA,4,1,3
3859-001-01,9,94,Rural,3,4,57,Female,NA,2021,2,661.010615969834,NA,4,1,3
3859-001-01,9,94,Rural,3,4,57,Female,NA,2021,2,661.010615969834,NA,4,1,3
3869-001-01,9,96,Rural,2,2,35,Male,13,2021,2,701.078145041448,NA,4,1,1
3869-001-01,9,96,Rural,2,2,35,Male,13,2021,2,701.078145041448,NA,4,1,1
3869-001-01,9,96,Rural,2,2,35,Male,13,2021,2,701.078145041448,NA,4,14,1
3869-001-01,9,96,Rural,2,2,35,Male,13,2021,2,701.078145041448,NA,4,1,1
3870-001-01,9,96,Rural,2,2,56,Male,18,2021,2,2119.13963212196,NA,2,1,2
3870-001-01,9,96,Rural,2,2,56,Male,18,2021,2,2119.13963212196,NA,2,1,2
3871-001-01,9,96,Rural,2,2,55,Male,18,2021,2,1149.11631499988,NA,4,1,2
3871-001-01,9,96,Rural,2,2,55,Male,18,2021,2,1149.11631499988,NA,4,1,2
3871-001-01,9,96,Rural,2,2,55,Male,18,2021,2,1149.11631499988,NA,4,14,2
3871-001-01,9,96,Rural,2,2,55,Male,18,2021,2,1149.11631499988,NA,4,14,2
3871-001-03,9,96,Rural,2,3,23,Male,22,2021,2,1711.25823752047,NA,3,1,3
3871-001-03,9,96,Rural,2,3,23,Male,22,2021,2,1711.25823752047,NA,3,1,3
3871-001-03,9,96,Rural,2,3,23,Male,22,2021,2,1711.25823752047,NA,3,14,3
3872-001-01,9,96,Rural,1,1,49,Male,NA,2021,2,911.145385750804,NA,6,1,3
3872-001-01,9,96,Rural,1,1,49,Male,NA,2021,2,911.145385750804,NA,6,1,3
3872-001-01,9,96,Rural,1,1,49,Male,NA,2021,2,911.145385750804,NA,6,1,3
3872-001-01,9,96,Rural,1,1,49,Male,NA,2021,2,911.145385750804,NA,6,14,3
3872-001-01,9,96,Rural,1,1,49,Male,NA,2021,2,911.145385750804,NA,6,14,3
3872-001-01,9,96,Rural,1,1,49,Male,NA,2021,2,911.145385750804,NA,6,17,3
3872-001-03,9,96,Rural,3,3,32,Male,18,2021,2,1209.4118020222,NA,3,1,2
3872-001-03,9,96,Rural,3,3,32,Male,18,2021,2,1209.4118020222,NA,3,1,2
3872-001-03,9,96,Rural,3,3,32,Male,18,2021,2,1209.4118020222,NA,3,17,2
3872-001-04,9,95,Rural,4,5,32,Male,23,2021,3,1057.44316490085,NA,3,10,3
3872-001-04,9,95,Rural,4,5,32,Male,23,2021,3,1057.44316490085,NA,3,16,3
3872-001-04,9,95,Rural,4,5,32,Male,23,2021,3,1057.44316490085,NA,3,14,3
3874-001-01,9,96,Rural,3,4,73,Female,15,2021,2,1238.39353001616,NA,3,1,1
3874-001-01,9,96,Rural,3,4,73,Female,15,2021,2,1238.39353001616,NA,3,7,1
3874-001-01,9,96,Rural,3,4,73,Female,15,2021,2,1238.39353001616,NA,3,1,1
3875-001-01,9,96,Rural,4,5,48,Female,NA,2021,2,2443.1275474869,NA,3,1,3
3875-001-01,9,96,Rural,4,5,48,Female,NA,2021,2,2443.1275474869,NA,3,1,3
3875-001-01,9,96,Rural,4,5,48,Female,NA,2021,2,2443.1275474869,NA,3,17,3
3876-001-01,9,96,Rural,1,1,32,Male,NA,2021,2,1396.87983404575,NA,2,1,3
3876-001-01,9,96,Rural,1,1,32,Male,NA,2021,2,1396.87983404575,NA,2,1,3
3876-001-02,9,96,Rural,2,2,41,Male,16,2021,2,1066.37010904607,NA,5,1,1
3876-001-02,9,96,Rural,2,2,41,Male,16,2021,2,1066.37010904607,NA,5,1,1
3876-001-02,9,96,Rural,2,2,41,Male,16,2021,2,1066.37010904607,NA,5,14,1
3876-001-02,9,96,Rural,2,2,41,Male,16,2021,2,1066.37010904607,NA,5,14,1
3876-001-02,9,96,Rural,2,2,41,Male,16,2021,2,1066.37010904607,NA,5,17,1
3888-001-01,8,82,Rural,1,1,37,Male,23,2021,12,1496.3302110937,NA,5,1,3
3888-001-01,8,82,Rural,1,1,37,Male,23,2021,12,1496.3302110937,NA,5,1,3
3888-001-01,8,82,Rural,1,1,37,Male,23,2021,12,1496.3302110937,NA,5,14,3
3888-001-01,8,82,Rural,1,1,37,Male,23,2021,12,1496.3302110937,NA,5,14,3
3888-001-01,8,82,Rural,1,1,37,Male,23,2021,12,1496.3302110937,NA,5,17,3
3889-001-01,9,93,Rural,3,4,50,Male,15,2021,10,1314.9334574161,NA,2,1,1
3889-001-01,9,93,Rural,3,4,50,Male,15,2021,10,1314.9334574161,NA,2,1,1
3889-001-02,9,97,Urban,4,2,46,Male,18,2021,10,1056.67666761502,2,4,1,2
3889-001-02,9,97,Urban,4,2,46,Male,18,2021,10,1056.67666761502,2,4,13,2
3889-001-02,9,97,Urban,4,2,46,Male,18,2021,10,1056.67666761502,2,4,14,2
3889-001-02,9,97,Urban,4,2,46,Male,18,2021,10,1056.67666761502,2,4,1,2
3890-001-01,9,97,Urban,2,1,75,Male,18,2021,10,1522.73027817205,NA,4,1,2
3890-001-01,9,97,Urban,2,1,75,Male,18,2021,10,1522.73027817205,NA,4,1,2
3890-001-01,9,97,Urban,2,1,75,Male,18,2021,10,1522.73027817205,NA,4,NA,2
3890-001-01,9,97,Urban,2,1,75,Male,18,2021,10,1522.73027817205,NA,4,1,2
3890-001-01,9,97,Urban,2,1,75,Male,18,2021,10,1522.73027817205,NA,4,14,2
3891-001-01,9,97,Urban,1,1,52,Male,24,2021,10,2333.46600984205,2,5,1,3
3891-001-01,9,97,Urban,1,1,52,Male,24,2021,10,2333.46600984205,2,5,1,3
3891-001-01,9,97,Urban,1,1,52,Male,24,2021,10,2333.46600984205,2,5,1,3
3891-001-01,9,97,Urban,1,1,52,Male,24,2021,10,2333.46600984205,2,5,14,3
3891-001-01,9,97,Urban,1,1,52,Male,24,2021,10,2333.46600984205,2,5,14,3
3892-001-01,9,97,Urban,1,1,36,Female,18,2021,10,947.886423141106,2,4,1,2
3892-001-01,9,97,Urban,1,1,36,Female,18,2021,10,947.886423141106,2,4,14,2
3892-001-01,9,97,Urban,1,1,36,Female,18,2021,10,947.886423141106,2,4,14,2
3892-001-01,9,97,Urban,1,1,36,Female,18,2021,10,947.886423141106,2,4,17,2
3892-001-02,9,97,Rural,3,4,30,Female,22,2021,10,1773.50444728812,NA,2,10,3
3892-001-02,9,97,Rural,3,4,30,Female,22,2021,10,1773.50444728812,NA,2,17,3
3892-001-03,9,97,Rural,5,5,25,Male,18,2021,10,1830.68983843155,NA,3,10,2
3892-001-03,9,97,Rural,5,5,25,Male,18,2021,10,1830.68983843155,NA,3,11,2
3892-001-03,9,97,Rural,5,5,25,Male,18,2021,10,1830.68983843155,NA,3,17,2
3893-001-01,9,97,Urban,2,1,79,Male,19,2021,10,894.003529943827,2,6,1,3
3893-001-01,9,97,Urban,2,1,79,Male,19,2021,10,894.003529943827,2,6,1,3
3893-001-01,9,97,Urban,2,1,79,Male,19,2021,10,894.003529943827,2,6,7,3
3893-001-01,9,97,Urban,2,1,79,Male,19,2021,10,894.003529943827,2,6,14,3
3893-001-01,9,97,Urban,2,1,79,Male,19,2021,10,894.003529943827,2,6,14,3
3893-001-01,9,97,Urban,2,1,79,Male,19,2021,10,894.003529943827,2,6,17,3
3894-001-01,9,97,Urban,1,1,51,Male,18,2021,10,1602.46240737676,2,3,1,2
3894-001-01,9,97,Urban,1,1,51,Male,18,2021,10,1602.46240737676,2,3,1,2
3894-001-01,9,97,Urban,1,1,51,Male,18,2021,10,1602.46240737676,2,3,1,2
3895-001-01,9,97,Urban,3,2,61,Male,18,2021,10,1150.54857671106,NA,5,5,2
3895-001-01,9,97,Urban,3,2,61,Male,18,2021,10,1150.54857671106,NA,5,1,2
3895-001-01,9,97,Urban,3,2,61,Male,18,2021,10,1150.54857671106,NA,5,7,2
3895-001-01,9,97,Urban,3,2,61,Male,18,2021,10,1150.54857671106,NA,5,14,2
3895-001-01,9,97,Urban,3,2,61,Male,18,2021,10,1150.54857671106,NA,5,1,2
3895-001-04,7,73,Urban,4,2,37,Female,18,2021,12,1061.70119362789,NA,4,7,2
3895-001-04,7,73,Urban,4,2,37,Female,18,2021,12,1061.70119362789,NA,4,14,2
3895-001-04,7,73,Urban,4,2,37,Female,18,2021,12,1061.70119362789,NA,4,14,2
3895-001-04,7,73,Urban,4,2,37,Female,18,2021,12,1061.70119362789,NA,4,14,2
3907-001-01,9,97,Urban,2,1,43,Male,NA,2021,3,2008.36088308653,NA,4,10,3
3907-001-01,9,97,Urban,2,1,43,Male,NA,2021,3,2008.36088308653,NA,4,NA,3
3907-001-01,9,97,Urban,2,1,43,Male,NA,2021,3,2008.36088308653,NA,4,14,3
3907-001-01,9,97,Urban,2,1,43,Male,NA,2021,3,2008.36088308653,NA,4,17,3
3908-001-01,7,73,Urban,5,5,35,Male,24,2022,1,2153.48430456071,NA,4,5,3
3908-001-01,7,73,Urban,5,5,35,Male,24,2022,1,2153.48430456071,NA,4,1,3
3908-001-01,7,73,Urban,5,5,35,Male,24,2022,1,2153.48430456071,NA,4,14,3
3908-001-01,7,73,Urban,5,5,35,Male,24,2022,1,2153.48430456071,NA,4,17,3
3909-001-01,9,97,Urban,3,2,64,Male,18,2021,3,3121.21733990023,NA,5,1,2
3909-001-01,9,97,Urban,3,2,64,Male,18,2021,3,3121.21733990023,NA,5,15,2
3909-001-01,9,97,Urban,3,2,64,Male,18,2021,3,3121.21733990023,NA,5,14,2
3909-001-01,9,97,Urban,3,2,64,Male,18,2021,3,3121.21733990023,NA,5,14,2
3909-001-01,9,97,Urban,3,2,64,Male,18,2021,3,3121.21733990023,NA,5,14,2
3910-001-01,9,97,Urban,5,4,46,Male,24,2021,3,3498.70520634121,NA,4,10,3
3910-001-01,9,97,Urban,5,4,46,Male,24,2021,3,3498.70520634121,NA,4,10,3
3910-001-01,9,97,Urban,5,4,46,Male,24,2021,3,3498.70520634121,NA,4,14,3
3910-001-01,9,97,Urban,5,4,46,Male,24,2021,3,3498.70520634121,NA,4,14,3
3911-001-01,9,97,Urban,2,1,36,Male,18,2021,3,3526.5854505923,2,4,10,2
3911-001-01,9,97,Urban,2,1,36,Male,18,2021,3,3526.5854505923,2,4,11,2
3911-001-01,9,97,Urban,2,1,36,Male,18,2021,3,3526.5854505923,2,4,14,2
3911-001-01,9,97,Urban,2,1,36,Male,18,2021,3,3526.5854505923,2,4,14,2
3912-001-01,9,97,Urban,5,5,32,Male,NA,2021,3,3768.005735478,2,4,5,3
3912-001-01,9,97,Urban,5,5,32,Male,NA,2021,3,3768.005735478,2,4,16,3
3912-001-01,9,97,Urban,5,5,32,Male,NA,2021,3,3768.005735478,2,4,14,3
3912-001-01,9,97,Urban,5,5,32,Male,NA,2021,3,3768.005735478,2,4,17,3
3913-001-01,9,97,Urban,5,5,38,Male,18,2021,7,2895.06236493172,NA,4,1,2
3913-001-01,9,97,Urban,5,5,38,Male,18,2021,7,2895.06236493172,NA,4,1,2
3913-001-01,9,97,Urban,5,5,38,Male,18,2021,7,2895.06236493172,NA,4,14,2
3913-001-01,9,97,Urban,5,5,38,Male,18,2021,7,2895.06236493172,NA,4,17,2
3914-001-01,9,97,Urban,4,3,46,Female,18,2021,3,1215.70709535354,NA,5,10,2
3914-001-01,9,97,Urban,4,3,46,Female,18,2021,3,1215.70709535354,NA,5,14,2
3914-001-01,9,97,Urban,4,3,46,Female,18,2021,3,1215.70709535354,NA,5,14,2
3914-001-01,9,97,Urban,4,3,46,Female,18,2021,3,1215.70709535354,NA,5,14,2
3914-001-01,9,97,Urban,4,3,46,Female,18,2021,3,1215.70709535354,NA,5,10,2
3926-001-01,19,191,Urban,2,1,76,Male,15,2021,10,976.441915529273,NA,4,1,1
3926-001-01,19,191,Urban,2,1,76,Male,15,2021,10,976.441915529273,NA,4,1,1
3926-001-01,19,191,Urban,2,1,76,Male,15,2021,10,976.441915529273,NA,4,14,1
3926-001-01,19,191,Urban,2,1,76,Male,15,2021,10,976.441915529273,NA,4,14,1
3928-001-01,19,191,Urban,3,2,45,Female,18,2022,1,1650.94076782168,NA,4,10,2
3928-001-01,19,191,Urban,3,2,45,Female,18,2022,1,1650.94076782168,NA,4,14,2
3928-001-01,19,191,Urban,3,2,45,Female,18,2022,1,1650.94076782168,NA,4,14,2
3928-001-01,19,191,Urban,3,2,45,Female,18,2022,1,1650.94076782168,NA,4,14,2
3929-001-01,19,191,Urban,3,2,28,Male,24,2021,10,1158.62499153209,NA,3,10,3
3929-001-01,19,191,Urban,3,2,28,Male,24,2021,10,1158.62499153209,NA,3,14,3
3929-001-01,19,191,Urban,3,2,28,Male,24,2021,10,1158.62499153209,NA,3,10,3
3930-001-01,19,191,Urban,5,5,39,Female,17,2022,1,4173.03511410575,NA,1,7,1
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,NA,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,1,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,13,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,14,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,14,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,14,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,17,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,14,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,14,3
3931-001-01,19,191,Rural,1,1,59,Male,NA,2021,10,406.789791239556,NA,9,14,3
3932-001-01,19,191,Urban,2,1,54,Male,18,2021,10,2601.85440744837,NA,4,1,2
3932-001-01,19,191,Urban,2,1,54,Male,18,2021,10,2601.85440744837,NA,4,11,2
3932-001-01,19,191,Urban,2,1,54,Male,18,2021,10,2601.85440744837,NA,4,14,2
3932-001-01,19,191,Urban,2,1,54,Male,18,2021,10,2601.85440744837,NA,4,14,2
3933-001-01,19,191,Urban,3,2,47,Male,18,2021,10,1391.46209964694,2,7,10,2
3933-001-01,19,191,Urban,3,2,47,Male,18,2021,10,1391.46209964694,2,7,1,2
3933-001-01,19,191,Urban,3,2,47,Male,18,2021,10,1391.46209964694,2,7,9,2
3933-001-01,19,191,Urban,3,2,47,Male,18,2021,10,1391.46209964694,2,7,14,2
3933-001-01,19,191,Urban,3,2,47,Male,18,2021,10,1391.46209964694,2,7,14,2
3933-001-01,19,191,Urban,3,2,47,Male,18,2021,10,1391.46209964694,2,7,14,2
3933-001-01,19,191,Urban,3,2,47,Male,18,2021,10,1391.46209964694,2,7,14,2
3934-001-01,19,193,Urban,3,1,36,Male,18,2021,11,1065.24173132658,NA,4,7,2
3934-001-01,19,193,Urban,3,1,36,Male,18,2021,11,1065.24173132658,NA,4,7,2
3934-001-01,19,193,Urban,3,1,36,Male,18,2021,11,1065.24173132658,NA,4,14,2
3934-001-01,19,193,Urban,3,1,36,Male,18,2021,11,1065.24173132658,NA,4,14,2
3945-001-01,19,191,Rural,2,2,70,Female,15,2021,10,4169.69481856083,NA,1,1,1
3946-001-01,19,191,Rural,5,5,86,Female,NA,2021,10,1941.29871652943,NA,6,1,3
3946-001-01,19,191,Rural,5,5,86,Female,NA,2021,10,1941.29871652943,NA,6,16,3
3946-001-01,19,191,Rural,5,5,86,Female,NA,2021,10,1941.29871652943,NA,6,7,3
3946-001-01,19,191,Rural,5,5,86,Female,NA,2021,10,1941.29871652943,NA,6,11,3
3946-001-01,19,191,Rural,5,5,86,Female,NA,2021,10,1941.29871652943,NA,6,14,3
3946-001-01,19,191,Rural,5,5,86,Female,NA,2021,10,1941.29871652943,NA,6,1,3
3946-001-02,19,191,Rural,1,1,26,Male,18,2021,10,3272.18299152684,NA,5,2,2
3946-001-02,19,191,Rural,1,1,26,Male,18,2021,10,3272.18299152684,NA,5,11,2
3946-001-02,19,191,Rural,1,1,26,Male,18,2021,10,3272.18299152684,NA,5,14,2
3946-001-02,19,191,Rural,1,1,26,Male,18,2021,10,3272.18299152684,NA,5,17,2
3946-001-02,19,191,Rural,1,1,26,Male,18,2021,10,3272.18299152684,NA,5,17,2
3946-001-05,19,191,Rural,1,1,60,Female,NA,2021,10,2995.30456280986,NA,3,7,3
3946-001-05,19,191,Rural,1,1,60,Female,NA,2021,10,2995.30456280986,NA,3,13,3
3946-001-05,19,191,Rural,1,1,60,Female,NA,2021,10,2995.30456280986,NA,3,17,3
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,1,2
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,14,2
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,14,2
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,14,2
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,14,2
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,14,2
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,17,2
3947-001-01,19,191,Rural,1,1,47,Female,18,2021,10,1554.16669846298,NA,8,2,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,2,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,1,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,7,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,14,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,14,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,14,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,14,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,16,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,1,2
3948-001-01,19,191,Rural,1,1,52,Male,18,2021,10,2826.19656642503,NA,10,17,2
3948-001-04,19,191,Rural,5,5,29,Male,18,2021,10,2663.47487521834,NA,1,7,2
3948-001-05,19,191,Rural,1,1,29,Male,18,2021,10,3253.16987546273,NA,6,10,2
3948-001-05,19,191,Rural,1,1,29,Male,18,2021,10,3253.16987546273,NA,6,11,2
3948-001-05,19,191,Rural,1,1,29,Male,18,2021,10,3253.16987546273,NA,6,14,2
3948-001-05,19,191,Rural,1,1,29,Male,18,2021,10,3253.16987546273,NA,6,17,2
3948-001-05,19,191,Rural,1,1,29,Male,18,2021,10,3253.16987546273,NA,6,17,2
3948-001-05,19,191,Rural,1,1,29,Male,18,2021,10,3253.16987546273,NA,6,17,2
3949-001-01,19,191,Rural,1,2,68,Male,18,2021,10,3711.5813682007,NA,6,1,2
3949-001-01,19,191,Rural,1,2,68,Male,18,2021,10,3711.5813682007,NA,6,1,2
3949-001-01,19,191,Rural,1,2,68,Male,18,2021,10,3711.5813682007,NA,6,2,2
3949-001-01,19,191,Rural,1,2,68,Male,18,2021,10,3711.5813682007,NA,6,13,2
3949-001-01,19,191,Rural,1,2,68,Male,18,2021,10,3711.5813682007,NA,6,1,2
3949-001-01,19,191,Rural,1,2,68,Male,18,2021,10,3711.5813682007,NA,6,14,2
3950-001-01,19,192,Rural,2,2,86,Male,NA,2021,11,1509.41452387108,NA,2,1,3
3950-001-01,19,192,Rural,2,2,86,Male,NA,2021,11,1509.41452387108,NA,2,1,3
3950-001-01,19,192,Rural,2,2,86,Male,NA,2021,11,1509.41452387108,NA,2,NA,3
3951-001-01,19,191,Rural,1,1,83,Male,15,2021,10,2497.3286149621,NA,5,1,1
3951-001-01,19,191,Rural,1,1,83,Male,15,2021,10,2497.3286149621,NA,5,1,1
3951-001-01,19,191,Rural,1,1,83,Male,15,2021,10,2497.3286149621,NA,5,14,1
