hhid,groupcode,groupname,grpcons,cons
8509-001-01,9,"Meat, meat products and fish",15.60547449953089,1
8509-001-01,10,Eggs,0.22440930272052687,1
8509-001-01,11,Oil and fats,14.686557096149425,1
8509-001-01,12,Milk and milk products,238.11245698147857,1
8509-001-01,13,Spices and other foods,6.448543181624336,1
8509-001-02,1,Cereals and cereal products,689.2516297747396,1
8509-001-02,2,Starches,96.49522816846356,1
8509-001-02,3,"Pulses, dry",114.8752716291233,1
8509-001-02,4,Vegetables,403.4044207219507,1
8509-001-02,5,Fruits,499.86059861552513,1
8509-001-02,6,NA,NA,0
8509-001-02,7,Sugar and sweets,114.87527162912328,1
8509-001-02,8,NA,NA,0
8509-001-02,9,"Meat, meat products and fish",273.89901158955536,1
8509-001-02,10,NA,NA,0
8509-001-02,11,Oil and fats,52.32568622706565,1
8509-001-02,12,NA,NA,0
8509-001-02,13,Spices and other foods,22.975054325824654,1
8509-001-05,1,Cereals and cereal products,250.42305506913706,1
8509-001-05,2,Starches,280.4738216774335,1
8509-001-05,3,NA,NA,0
8509-001-05,4,Vegetables,38.846735166780114,1
8509-001-05,5,NA,NA,0
8509-001-05,6,NA,NA,0
8509-001-05,7,NA,NA,0
8509-001-05,8,NA,NA,0
8509-001-05,9,"Meat, meat products and fish",16.694870337942472,1
8509-001-05,10,NA,NA,0
8509-001-05,11,Oil and fats,10.646318814505914,1
8509-001-05,12,NA,NA,0
8509-001-05,13,Spices and other foods,6.6779481351769885,1
8511-001-01,1,Cereals and cereal products,618.5718136616085,1
8511-001-01,2,Starches,940.2167853293716,1
8511-001-01,3,NA,NA,0
8511-001-01,4,NA,NA,0
8511-001-01,5,NA,NA,0
8511-001-01,6,NA,NA,0
8511-001-01,7,NA,NA,0
8511-001-01,8,Nuts and seeds,66.27555146374377,1
8511-001-01,9,"Meat, meat products and fish",44.18370097582918,1
8511-001-01,10,NA,NA,0
8511-001-01,11,NA,NA,0
8511-001-01,12,NA,NA,0
8511-001-01,13,Spices and other foods,8.218168381504228,1
8511-001-02,1,Cereals and cereal products,435.64450426608744,1
8511-001-02,2,NA,NA,0
8511-001-02,3,"Pulses, dry",31.11746459043482,1
8511-001-02,4,Vegetables,130.1769246481885,1
8511-001-02,5,Fruits,15.12308779095132,1
8511-001-02,6,NA,NA,0
8511-001-02,7,Sugar and sweets,15.558732295217409,1
8511-001-02,8,NA,NA,0
8511-001-02,9,"Meat, meat products and fish",15.558732295217409,1
8511-001-02,10,NA,NA,0
8511-001-02,11,Oil and fats,14.158446388647842,1
8511-001-02,12,NA,NA,0
8511-001-02,13,Spices and other foods,3.889683073804352,1
8511-001-04,1,Cereals and cereal products,476.5693576391085,1
8511-001-04,2,Starches,400.3182604168511,1
8511-001-04,3,"Pulses, dry",63.542581018547814,1
8511-001-04,4,Vegetables,123.17056332178139,1
8511-001-04,5,Fruits,158.85645254636947,1
8511-001-04,6,Beverages,0.7942822627318474,1
8511-001-04,7,Sugar and sweets,15.88564525463695,1
8511-001-04,8,Nuts and seeds,31.7712905092739,1
8511-001-04,9,"Meat, meat products and fish",52.42262934030193,1
8511-001-04,10,Eggs,3.455127842883537,1
8511-001-04,11,Oil and fats,23.12155666812408,1
8511-001-04,12,Milk and milk products,420.11177440412877,1
8511-001-04,13,Spices and other foods,7.942822627318475,1
8512-001-01,1,Cereals and cereal products,427.3109166447508,1
8512-001-01,2,Starches,156.2500860863031,1
8512-001-01,3,"Pulses, dry",41.3360016101331,1
8512-001-01,4,Vegetables,46.73413895373639,1
8512-001-01,5,Fruits,2.433657094796586,1
8512-001-01,6,Beverages,25.818466605689128,1
8512-001-01,7,NA,NA,0
8512-001-01,8,NA,NA,0
8512-001-01,9,"Meat, meat products and fish",47.536401851653054,1
8512-001-01,10,NA,NA,0
8512-001-01,11,Oil and fats,18.807880732610556,1
8512-001-01,12,Milk and milk products,17.2371126714255,1
8512-001-01,13,Spices and other foods,5.167000201266637,1
8524-001-01,1,Cereals and cereal products,593.7569170400119,1
8524-001-01,2,Starches,665.0077470848133,1
8524-001-01,3,NA,NA,0
8524-001-01,4,Vegetables,192.33413036213062,1
8524-001-01,5,NA,NA,0
8524-001-01,6,NA,NA,0
8524-001-01,7,Sugar and sweets,1.319459815644471,1
8524-001-01,8,Nuts and seeds,52.778392625778835,1
8524-001-01,9,"Meat, meat products and fish",13.194598156444709,1
8524-001-01,10,NA,NA,0
8524-001-01,11,Oil and fats,8.414195244364791,1
8524-001-01,12,NA,NA,0
8524-001-01,13,Spices and other foods,6.597299078222354,1
8525-001-01,1,Cereals and cereal products,641.2290182445407,1
8525-001-01,2,Starches,218.65909522138838,1
8525-001-01,3,"Pulses, dry",106.5841260804271,1
8525-001-01,4,Vegetables,155.38545951852808,1
8525-001-01,5,Fruits,311.55714923956623,1
8525-001-01,6,Beverages,59.04917721759414,1
8525-001-01,7,Sugar and sweets,90.47741447430471,1
8525-001-01,8,Nuts and seeds,64.12290182445408,1
8525-001-01,9,"Meat, meat products and fish",177.4382184726951,1
8525-001-01,10,NA,NA,0
8525-001-01,11,Oil and fats,14.603990890519416,1
8525-001-01,12,Milk and milk products,67.64966142479905,1
8525-001-01,13,Spices and other foods,12.824580364890815,1
8526-001-01,1,Cereals and cereal products,282.7665239254591,1
8526-001-01,2,Starches,532.7476428391632,1
8526-001-01,3,NA,NA,0
8526-001-01,4,Vegetables,134.43900087773272,1
8526-001-01,5,Fruits,5.50279813646025,1
8526-001-01,6,NA,NA,0
8526-001-01,7,NA,NA,0
8526-001-01,8,Nuts and seeds,113.10660957018365,1
8526-001-01,9,"Meat, meat products and fish",2.867737295216599,1
8526-001-01,10,NA,NA,0
8526-001-01,11,Oil and fats,4.121604852737493,1
8526-001-01,12,NA,NA,0
8526-001-01,13,Spices and other foods,8.079043540727403,1
8527-001-01,1,Cereals and cereal products,164.81405018135771,1
8527-001-01,2,Starches,302.9150391093209,1
8527-001-01,3,NA,NA,0
8527-001-01,4,Vegetables,42.72302875933278,1
8527-001-01,5,NA,NA,0
8527-001-01,6,NA,NA,0
8527-001-01,7,NA,NA,0
8527-001-01,8,NA,NA,0
8527-001-01,9,"Meat, meat products and fish",13.844380215234048,1
8527-001-01,10,NA,NA,0
8527-001-01,11,Oil and fats,3.7536399928804216,1
8527-001-01,12,NA,NA,0
8527-001-01,13,Spices and other foods,4.120351254533943,1
8528-001-01,1,Cereals and cereal products,363.30449478223073,1
8528-001-01,2,Starches,534.0576073298791,1
8528-001-01,3,"Pulses, dry",15.137687282592951,1
8528-001-01,4,Vegetables,62.64410098003532,1
8528-001-01,5,Fruits,83.25728005426122,1
8528-001-01,6,Beverages,8.828299223208205,1
8528-001-01,7,Sugar and sweets,30.21103939423488,1
8528-001-01,8,NA,NA,0
8528-001-01,9,"Meat, meat products and fish",27.209992890460825,1
8528-001-01,10,NA,NA,0
8528-001-01,11,Oil and fats,4.8266515900547615,1
8528-001-01,12,NA,NA,0
8528-001-01,13,Spices and other foods,3.784421820648237,1
8528-001-04,1,Cereals and cereal products,269.3028060049727,1
8528-001-04,2,Starches,347.68163137007207,1
8528-001-04,3,"Pulses, dry",15.506807021039393,1
8528-001-04,4,Vegetables,11.91957637013314,1
8528-001-04,5,NA,NA,0
8528-001-04,6,NA,NA,0
8528-001-04,7,Sugar and sweets,23.41763530478023,1
8528-001-04,8,Nuts and seeds,23.41763530478023,1
8528-001-04,9,"Meat, meat products and fish",5.667067743756816,1
8528-001-04,10,NA,NA,0
8528-001-04,11,Oil and fats,7.4667130169291775,1
8528-001-04,12,NA,NA,0
8528-001-04,13,Spices and other foods,2.341763530478023,1
8529-001-01,1,Cereals and cereal products,281.33465485677084,1
8529-001-01,2,Starches,385.9911464634896,1
8529-001-01,3,NA,NA,0
8529-001-01,4,NA,NA,0
8529-001-01,5,NA,NA,0
8529-001-01,6,NA,NA,0
8529-001-01,7,NA,NA,0
8529-001-01,8,Nuts and seeds,107.17510661210318,1
8529-001-01,9,"Meat, meat products and fish",40.19066497953869,1
8529-001-01,10,NA,NA,0
8529-001-01,11,NA,NA,0
8529-001-01,12,NA,NA,0
8529-001-01,13,Spices and other foods,2.6257901119965283,1
8529-001-08,1,Cereals and cereal products,443.2883640119122,1
8529-001-08,2,Starches,953.6105781914796,1
8529-001-08,3,NA,NA,0
8529-001-08,4,Vegetables,76.08031570473892,1
8529-001-08,5,Fruits,40.544667440113926,1
8529-001-08,6,NA,NA,0
8529-001-08,7,NA,NA,0
8529-001-08,8,Nuts and seeds,37.841689610773,1
8529-001-08,9,"Meat, meat products and fish",5.405955658681856,1
8529-001-08,10,NA,NA,0
8529-001-08,11,Oil and fats,3.4473779235414206,1
8529-001-08,12,Milk and milk products,159.69193015746205,1
8529-001-08,13,Spices and other foods,10.811911317363712,1
8530-001-01,1,Cereals and cereal products,637.8076585303726,1
8530-001-01,2,Starches,312.5257526798826,1
8530-001-01,3,"Pulses, dry",35.19555578751,1
8530-001-01,4,Vegetables,75.06711993701235,1
8530-001-01,5,Fruits,45.17804247923472,1
8530-001-01,6,NA,NA,0
8530-001-01,7,NA,NA,0
8530-001-01,8,NA,NA,0
8530-001-01,9,"Meat, meat products and fish",73.57730823796103,1
8530-001-01,10,NA,NA,0
8530-001-01,11,Oil and fats,12.105057852524363,1
8530-001-01,12,NA,NA,0
8530-001-01,13,Spices and other foods,6.643829776358047,1
8531-001-01,1,Cereals and cereal products,415.79622916815447,1
8531-001-01,2,Starches,361.74271937629436,1
8531-001-01,3,"Pulses, dry",69.29937152802576,1
8531-001-01,4,Vegetables,159.9272190458599,1
8531-001-01,5,Fruits,247.16775844995846,1
8531-001-01,6,Beverages,0.5774947627335478,1
8531-001-01,7,Sugar and sweets,23.099790509341915,1
8531-001-01,8,Nuts and seeds,46.19958101868383,1
8531-001-01,9,"Meat, meat products and fish",94.34685673081704,1
8531-001-01,10,Eggs,10.048408871563733,1
8531-001-01,11,Oil and fats,31.531214045251712,1
8531-001-01,12,NA,NA,0
8531-001-01,13,Spices and other foods,4.619958101868383,1
8543-001-02,1,Cereals and cereal products,1171.6145609310774,1
8543-001-02,2,NA,NA,0
8543-001-02,3,NA,NA,0
8543-001-02,4,Vegetables,47.7014499807653,1
8543-001-02,5,NA,NA,0
8543-001-02,6,NA,NA,0
8543-001-02,7,NA,NA,0
8543-001-02,8,NA,NA,0
8543-001-02,9,"Meat, meat products and fish",90.20236694209697,1
8543-001-02,10,NA,NA,0
8543-001-02,11,Oil and fats,18.678465137643702,1
8543-001-02,12,NA,NA,0
8543-001-02,13,Spices and other foods,20.921688588054955,1
8543-001-03,1,Cereals and cereal products,430.3660736134855,1
8543-001-03,2,Starches,193.66473312606848,1
8543-001-03,3,NA,NA,0
8543-001-03,4,Vegetables,75.157378129366,1
8543-001-03,5,NA,NA,0
8543-001-03,6,NA,NA,0
8543-001-03,7,Sugar and sweets,20.49362255302312,1
8543-001-03,8,NA,NA,0
8543-001-03,9,"Meat, meat products and fish",47.501922134555436,1
8543-001-03,10,NA,NA,0
8543-001-03,11,Oil and fats,6.534391551031421,1
8543-001-03,12,NA,NA,0
8543-001-03,13,Spices and other foods,8.197449021209247,1
8544-001-01,1,Cereals and cereal products,669.6397942034288,1
8544-001-01,2,Starches,37.74333385510234,1
8544-001-01,3,NA,NA,0
8544-001-01,4,Vegetables,180.37092822823945,1
8544-001-01,5,Fruits,48.98516555172961,1
8544-001-01,6,Beverages,0.8522688289861821,1
8544-001-01,7,Sugar and sweets,20.292114975861477,1
8544-001-01,8,NA,NA,0
8544-001-01,9,"Meat, meat products and fish",99.71545299138329,1
8544-001-01,10,NA,NA,0
8544-001-01,11,Oil and fats,18.486116743009806,1
8544-001-01,12,NA,NA,0
8544-001-01,13,Spices and other foods,12.175268985516885,1
8545-001-01,1,Cereals and cereal products,369.80195659199813,1
8545-001-01,2,Starches,1183.366261094394,1
8545-001-01,3,NA,NA,0
8545-001-01,4,Vegetables,38.062588625494456,1
8545-001-01,5,NA,NA,0
8545-001-01,6,NA,NA,0
8545-001-01,7,NA,NA,0
8545-001-01,8,NA,NA,0
8545-001-01,9,NA,NA,0
8545-001-01,10,NA,NA,0
8545-001-01,11,Oil and fats,5.614826374255172,1
8545-001-01,12,NA,NA,0
8545-001-01,13,Spices and other foods,14.381187200799927,1
8546-001-01,1,Cereals and cereal products,551.5461978018164,1
8546-001-01,2,NA,NA,0
8546-001-01,3,"Pulses, dry",19.69807849292202,1
8546-001-01,4,Vegetables,7.380673030512948,1
8546-001-01,5,NA,NA,0
8546-001-01,6,NA,NA,0
8546-001-01,7,NA,NA,0
8546-001-01,8,Nuts and seeds,9.849039246461007,1
8546-001-01,9,"Meat, meat products and fish",70.11169682738083,1
8546-001-01,10,NA,NA,0
8546-001-01,11,Oil and fats,3.1403661637340923,1
8546-001-01,12,Milk and milk products,65.71278985238784,1
8546-001-01,13,Spices and other foods,4.924519623230504,1
8547-001-01,1,Cereals and cereal products,971.4357401088097,1
8547-001-01,2,NA,NA,0
8547-001-01,3,"Pulses, dry",23.184623868945344,1
8547-001-01,4,Vegetables,110.07782654519869,1
8547-001-01,5,NA,NA,0
8547-001-01,6,Beverages,6.955387160683601,1
8547-001-01,7,Sugar and sweets,74.19079638062507,1
8547-001-01,8,Nuts and seeds,11.592311934472667,1
8547-001-01,9,"Meat, meat products and fish",96.79580465284678,1
8547-001-01,10,NA,NA,0
8547-001-01,11,Oil and fats,31.04815274657553,1
8547-001-01,12,NA,NA,0
8547-001-01,13,Spices and other foods,5.796155967236333,1
8547-001-03,1,Cereals and cereal products,260.3200980080893,1
8547-001-03,2,Starches,136.6680514542469,1
8547-001-03,3,NA,NA,0
8547-001-03,4,Vegetables,76.77391047943024,1
8547-001-03,5,NA,NA,0
8547-001-03,6,NA,NA,0
8547-001-03,7,NA,NA,0
8547-001-03,8,NA,NA,0
8547-001-03,9,"Meat, meat products and fish",3.2540012251011166,1
8547-001-03,10,NA,NA,0
8547-001-03,11,Oil and fats,14.525536068728872,1
8547-001-03,12,NA,NA,0
8547-001-03,13,Spices and other foods,6.508002450202233,1
8548-001-01,1,Cereals and cereal products,457.74971685502715,1
8548-001-01,2,NA,NA,0
8548-001-01,3,"Pulses, dry",57.2187146068784,1
8548-001-01,4,Vegetables,43.38460266408576,1
8548-001-01,5,NA,NA,0
8548-001-01,6,Beverages,0.9154994337100543,1
8548-001-01,7,Sugar and sweets,45.77497168550271,1
8548-001-01,8,NA,NA,0
8548-001-01,9,"Meat, meat products and fish",45.4545468837042,1
8548-001-01,10,NA,NA,0
8548-001-01,11,Oil and fats,10.425249801373242,1
8548-001-01,12,NA,NA,0
8548-001-01,13,Spices and other foods,11.443742921375678,1
8549-001-01,1,Cereals and cereal products,464.6103307153781,1
8549-001-01,2,NA,NA,0
8549-001-01,3,"Pulses, dry",65.70917534403205,1
8549-001-01,4,Vegetables,41.23416685098981,1
8549-001-01,5,NA,NA,0
8549-001-01,6,Beverages,24.73607525030135,1
8549-001-01,7,Sugar and sweets,8.296613048488895,1
8549-001-01,8,NA,NA,0
8549-001-01,9,"Meat, meat products and fish",42.68883967215819,1
8549-001-01,10,NA,NA,0
8549-001-01,11,Oil and fats,4.031047726492471,1
8549-001-01,12,Milk and milk products,70.02341412924628,1
8549-001-01,13,Spices and other foods,3.871752755961484,1
8549-001-03,1,Cereals and cereal products,663.1300145286026,1
8549-001-03,2,Starches,111.62910064208941,1
8549-001-03,3,"Pulses, dry",53.15671459147116,1
8549-001-03,4,Vegetables,50.93203559835454,1
8549-001-03,5,NA,NA,0
8549-001-03,6,Beverages,1.328917864786779,1
8549-001-03,7,Sugar and sweets,53.15671459147115,1
8549-001-03,8,Nuts and seeds,13.289178647867788,1
8549-001-03,9,"Meat, meat products and fish",12.757611501953077,1
8549-001-03,10,NA,NA,0
8549-001-03,11,NA,NA,0
8549-001-03,12,Milk and milk products,44.332699969286935,1
8549-001-03,13,Spices and other foods,6.644589323933894,1
8549-001-05,1,Cereals and cereal products,208.258341960723,1
8549-001-05,2,Starches,135.88856812937178,1
8549-001-05,3,"Pulses, dry",52.06458549018076,1
8549-001-05,4,Vegetables,134.64318324444662,1
8549-001-05,5,NA,NA,0
8549-001-05,6,NA,NA,0
8549-001-05,7,NA,NA,0
8549-001-05,8,NA,NA,0
8549-001-05,9,"Meat, meat products and fish",39.04843911763556,1
8549-001-05,10,NA,NA,0
8549-001-05,11,Oil and fats,23.715418690777334,1
8549-001-05,12,NA,NA,0
8549-001-05,13,Spices and other foods,13.016146372545188,1
8549-001-06,1,Cereals and cereal products,416.0817062831414,1
8549-001-06,2,Starches,20.783283119951474,1
8549-001-06,3,"Pulses, dry",132.37759949013682,1
8549-001-06,4,Vegetables,109.80767010717639,1
8549-001-06,5,Fruits,45.65136073845574,1
8549-001-06,6,Beverages,0.45386605539475466,1
8549-001-06,7,Sugar and sweets,33.91135877224475,1
8549-001-06,8,NA,NA,0
8549-001-06,9,"Meat, meat products and fish",27.118496809836593,1
8549-001-06,10,Eggs,15.959065172818061,1
8549-001-06,11,Oil and fats,25.841998529038843,1
8549-001-06,12,Milk and milk products,79.80478140691103,1
8549-001-06,13,Spices and other foods,11.346651384868867,1
8550-001-01,1,Cereals and cereal products,289.4760045143527,1
8550-001-01,2,Starches,135.08880210669795,1
8550-001-01,3,"Pulses, dry",48.24600075239213,1
8550-001-01,4,Vegetables,27.91023584123762,1
8550-001-01,5,NA,NA,0
8550-001-01,6,NA,NA,0
8550-001-01,7,Sugar and sweets,8.041000125398687,1
8550-001-01,8,NA,NA,0
8550-001-01,9,"Meat, meat products and fish",10.566735965005012,1
8550-001-01,10,NA,NA,0
8550-001-01,11,Oil and fats,3.6626755571191016,1
8550-001-01,12,Milk and milk products,40.23716462749503,1
8550-001-01,13,Spices and other foods,4.8246000752392115,1
8562-001-01,1,Cereals and cereal products,584.9906698318298,1
8562-001-01,2,Starches,460.680152492566,1
8562-001-01,3,"Pulses, dry",18.280958432244685,1
8562-001-01,4,Vegetables,29.392124967362996,1
8562-001-01,5,NA,NA,0
8562-001-01,6,Beverages,40.87805115034234,1
8562-001-01,7,Sugar and sweets,18.28095843224468,1
8562-001-01,8,Nuts and seeds,17.366910510632447,1
8562-001-01,9,"Meat, meat products and fish",241.30865130562978,1
8562-001-01,10,NA,NA,0
8562-001-01,11,Oil and fats,16.63567217334266,1
8562-001-01,12,Milk and milk products,30.492638664984128,1
8562-001-01,13,Spices and other foods,3.656191686448936,1
8563-001-01,1,Cereals and cereal products,744.9603403782385,1
8563-001-01,2,NA,NA,0
8563-001-01,3,"Pulses, dry",54.24468497899796,1
8563-001-01,4,Vegetables,48.639400864501496,1
8563-001-01,5,NA,NA,0
8563-001-01,6,NA,NA,0
8563-001-01,7,NA,NA,0
8563-001-01,8,NA,NA,0
8563-001-01,9,"Meat, meat products and fish",9.040780829832991,1
8563-001-01,10,NA,NA,0
8563-001-01,11,Oil and fats,19.766763206346855,1
8563-001-01,12,Milk and milk products,211.12031393826004,1
8563-001-01,13,Spices and other foods,18.081561659665983,1
8563-001-03,1,Cereals and cereal products,568.9627480492078,1
8563-001-03,2,Starches,142.66513322234667,1
8563-001-03,3,NA,NA,0
8563-001-03,4,Vegetables,44.8530403169632,1
8563-001-03,5,Fruits,49.84078270784515,1
8563-001-03,6,Beverages,0.46465291090685307,1
8563-001-03,7,Sugar and sweets,4.7413562337433985,1
8563-001-03,8,NA,NA,0
8563-001-03,9,"Meat, meat products and fish",153.1363236374443,1
8563-001-03,10,NA,NA,0
8563-001-03,11,Oil and fats,3.023562870258165,1
8563-001-03,12,NA,NA,0
8563-001-03,13,Spices and other foods,1.0430983714235478,1
8564-001-01,1,Cereals and cereal products,562.1584292503373,1
8564-001-01,2,Starches,196.75545023761805,1
8564-001-01,3,"Pulses, dry",23.423267885430725,1
8564-001-01,4,Vegetables,203.58762336189065,1
8564-001-01,5,Fruits,175.6745091407304,1
8564-001-01,6,Beverages,69.44530462672499,1
8564-001-01,7,Sugar and sweets,38.90604795770043,1
8564-001-01,8,Nuts and seeds,234.23267885430718,1
8564-001-01,9,"Meat, meat products and fish",42.1618821937753,1
8564-001-01,10,Eggs,15.283682295243546,1
8564-001-01,11,Oil and fats,21.315173775741954,1
8564-001-01,12,NA,NA,0
8564-001-01,13,Spices and other foods,5.85581697135768,1
8564-001-03,1,Cereals and cereal products,350.16265961629523,1
8564-001-03,2,Starches,175.59957054437973,1
8564-001-03,3,"Pulses, dry",31.832969056026847,1
8564-001-03,4,Vegetables,24.64858626977214,1
8564-001-03,5,NA,NA,0
8564-001-03,6,Beverages,81.18839592894365,1
8564-001-03,7,Sugar and sweets,7.958242264006709,1
8564-001-03,8,Nuts and seeds,127.33187622410735,1
8564-001-03,9,"Meat, meat products and fish",56.20486740641152,1
8564-001-03,10,Eggs,5.261989784961237,1
8564-001-03,11,Oil and fats,6.089965310108495,1
8564-001-03,12,NA,NA,0
8564-001-03,13,Spices and other foods,2.387472679202013,1
8565-001-01,1,Cereals and cereal products,739.2002552322,1
8565-001-01,2,Starches,52.80001823087143,1
8565-001-01,3,NA,NA,0
8565-001-01,4,Vegetables,126.94532383187646,1
8565-001-01,5,Fruits,119.68004132330857,1
8565-001-01,6,Beverages,7.040002430782857,1
8565-001-01,7,Sugar and sweets,35.20001215391428,1
8565-001-01,8,NA,NA,0
8565-001-01,9,"Meat, meat products and fish",101.52797769494286,1
8565-001-01,10,NA,NA,0
8565-001-01,11,Oil and fats,22.447047750551143,1
8565-001-01,12,Milk and milk products,29.356810136364512,1
8565-001-01,13,Spices and other foods,7.040002430782857,1
8566-001-01,1,Cereals and cereal products,370.93517276701465,1
8566-001-01,2,Starches,203.94690226317314,1
8566-001-01,3,NA,NA,0
8566-001-01,4,Vegetables,61.40550773663407,1
8566-001-01,5,Fruits,21.244468985747204,1
8566-001-01,6,NA,NA,0
8566-001-01,7,Sugar and sweets,16.860689671227938,1
8566-001-01,8,Nuts and seeds,48.366574390884466,1
8566-001-01,9,"Meat, meat products and fish",8.430344835613969,1
8566-001-01,10,NA,NA,0
8566-001-01,11,Oil and fats,18.432105948586383,1
8566-001-01,12,Milk and milk products,56.24726074321641,1
8566-001-01,13,Spices and other foods,10.116413802736764,1
8567-001-01,1,Cereals and cereal products,768.5453139507899,1
8567-001-01,2,Starches,633.3717557912099,1
8567-001-01,3,"Pulses, dry",29.936422638073772,1
8567-001-01,4,Vegetables,196.97861173144273,1
8567-001-01,5,Fruits,322.11090364113994,1
8567-001-01,6,NA,NA,0
8567-001-01,7,NA,NA,0
8567-001-01,8,Nuts and seeds,56.48952640257733,1
8567-001-01,9,"Meat, meat products and fish",130.04125000266055,1
8567-001-01,10,NA,NA,0
8567-001-01,11,Oil and fats,20.569889285153497,1
8567-001-01,12,Milk and milk products,242.3404209078359,1
8567-001-01,13,Spices and other foods,9.041709575891648,1
8568-001-01,1,Cereals and cereal products,472.3201934266886,1
8568-001-01,2,NA,NA,0
8568-001-01,3,"Pulses, dry",50.60573501000236,1
8568-001-01,4,Vegetables,88.78534048468431,1
8568-001-01,5,NA,NA,0
8568-001-01,6,NA,NA,0
8568-001-01,7,NA,NA,0
8568-001-01,8,NA,NA,0
8568-001-01,9,"Meat, meat products and fish",36.598791002742374,1
8568-001-01,10,NA,NA,0
8568-001-01,11,Oil and fats,7.683637432352024,1
8568-001-01,12,NA,NA,0
8568-001-01,13,Spices and other foods,4.217144584166863,1
8568-001-04,1,Cereals and cereal products,211.8914865035558,1
8568-001-04,2,NA,NA,0
8568-001-04,3,NA,NA,0
8568-001-04,4,Vegetables,86.52235698895196,1
8568-001-04,5,NA,NA,0
8568-001-04,6,Beverages,1.059457432517779,1
8568-001-04,7,Sugar and sweets,35.31524775059263,1
8568-001-04,8,Nuts and seeds,17.657623875296316,1
8568-001-04,9,"Meat, meat products and fish",256.03554619179664,1
8568-001-04,10,NA,NA,0
8568-001-04,11,Oil and fats,32.1368754530393,1
8568-001-04,12,NA,NA,0
8568-001-04,13,Spices and other foods,8.828811937648158,1
8569-001-01,1,Cereals and cereal products,258.7163003654164,1
8569-001-01,2,Starches,341.50551648234966,1
8569-001-01,3,"Pulses, dry",18.294938382983016,1
8569-001-01,4,Vegetables,83.8240813183949,1
8569-001-01,5,Fruits,8.315881083174098,1
8569-001-01,6,NA,NA,0
8569-001-01,7,NA,NA,0
8569-001-01,8,Nuts and seeds,64.6790750913541,1
8569-001-01,9,"Meat, meat products and fish",33.115686446773296,1
8569-001-01,10,Eggs,72.4405641023166,1
8569-001-01,11,Oil and fats,2.9461318704111794,1
8569-001-01,12,Milk and milk products,75.9424740251199,1
8569-001-01,13,Spices and other foods,5.543920722116065,1
8581-001-01,1,Cereals and cereal products,384.2574240680755,1
8581-001-01,2,Starches,486.03371476718746,1
8581-001-01,3,"Pulses, dry",62.31201471374199,1
8581-001-01,4,Vegetables,93.23438630245352,1
8581-001-01,5,Fruits,172.915840830634,1
8581-001-01,6,NA,NA,0
8581-001-01,7,NA,NA,0
8581-001-01,8,NA,NA,0
8581-001-01,9,"Meat, meat products and fish",105.79818031801035,1
8581-001-01,10,Eggs,4.517621066746293,1
8581-001-01,11,Oil and fats,9.461040900703157,1
8581-001-01,12,NA,NA,0
8581-001-01,13,Spices and other foods,5.192667892811832,1
8582-001-01,1,Cereals and cereal products,272.55928304894496,1
8582-001-01,2,Starches,22.966082197776316,1
8582-001-01,3,NA,NA,0
8582-001-01,4,Vegetables,88.86650531845004,1
8582-001-01,5,Fruits,11.850403610823694,1
8582-001-01,6,NA,NA,0
8582-001-01,7,NA,NA,0
8582-001-01,8,Nuts and seeds,42.661452998965295,1
8582-001-01,9,"Meat, meat products and fish",142.20484332988434,1
8582-001-01,10,NA,NA,0
8582-001-01,11,Oil and fats,7.5570023826222705,1
8582-001-01,12,NA,NA,0
8582-001-01,13,Spices and other foods,5.925201805411847,1
8583-001-01,1,Cereals and cereal products,495.38957252954674,1
8583-001-01,2,Starches,581.2570984346681,1
8583-001-01,3,NA,NA,0
8583-001-01,4,Vegetables,154.84556998413552,1
8583-001-01,5,Fruits,35.23650986116829,1
8583-001-01,6,Beverages,40.1100423891423,1
8583-001-01,7,Sugar and sweets,11.00865716732326,1
8583-001-01,8,Nuts and seeds,11.00865716732326,1
8583-001-01,9,"Meat, meat products and fish",14.31125431752024,1
8583-001-01,10,NA,NA,0
8583-001-01,11,Oil and fats,14.040441351204086,1
8583-001-01,12,NA,NA,0
8583-001-01,13,Spices and other foods,7.7060600171262825,1
8583-001-06,1,Cereals and cereal products,549.8457663005062,1
8583-001-06,2,NA,NA,0
8583-001-06,3,"Pulses, dry",109.96915326010125,1
8583-001-06,4,Vegetables,112.31106745231777,1
8583-001-06,5,Fruits,39.58889517363644,1
8583-001-06,6,NA,NA,0
8583-001-06,7,NA,NA,0
8583-001-06,8,Nuts and seeds,6.8730720787563255,1
8583-001-06,9,"Meat, meat products and fish",6.8730720787563255,1
8583-001-06,10,NA,NA,0
8583-001-06,11,Oil and fats,6.261368663747013,1
8583-001-06,12,NA,NA,0
8583-001-06,13,Spices and other foods,5.498457663005062,1
8584-001-01,1,Cereals and cereal products,586.1743767387625,1
8584-001-01,2,Starches,94.01858337230574,1
8584-001-01,3,NA,NA,0
8584-001-01,4,Vegetables,68.88038346942949,1
8584-001-01,5,Fruits,23.624603668562244,1
8584-001-01,6,NA,NA,0
8584-001-01,7,NA,NA,0
8584-001-01,8,Nuts and seeds,17.762859901174618,1
8584-001-01,9,"Meat, meat products and fish",93.96552887721374,1
8584-001-01,10,NA,NA,0
8584-001-01,11,Oil and fats,11.327375758979056,1
8584-001-01,12,Milk and milk products,48.36826751089849,1
8584-001-01,13,Spices and other foods,4.4407149752936546,1
8585-001-02,1,Cereals and cereal products,863.2269682303337,1
