hhid,energy_kcal,vita_rae_mcg,thia_mg,ribo_mg,niac_mg,vitb6_mg,folate_mcg,vitb12_mcg,fe_mg,zn_mg
3703-001-01,2406.334413996541,271.24936755317015,1.5644775809397429,1.1901834368585633,14.710361091679022,2.232638503906404,607.0295008816205,7.671682348066995,30.55717393890752,13.98242778754186
3703-001-02,3483.927583845297,221.9654268701381,2.1466433586598277,1.3619343386904696,23.319130921937163,2.847646064666314,669.6225751123079,29.702709601412817,26.641710227629236,21.836035915058243
3705-001-01,1712.2153533089538,293.2644386626147,0.9614823937187797,0.6736024797692834,9.765680021250942,0.9456906521428219,214.02474333654192,3.483710668417897,12.137708264657858,6.9142521554252685
3705-001-02,1793.10989947869,91.63692743441987,1.2536702893572647,0.5830237754701993,9.73206832442745,1.146775258487889,422.6664160055028,1.9889235807347259,13.671851652586383,7.919425890182312
3718-001-01,1260.2877177116513,62.00583864303536,0.4952404936449507,0.4687493577067366,5.241800908746715,0.9706588111055133,223.35811265138668,0,7.076124000247367,3.452586216017855
3719-001-01,1479.2168270972093,61.91628033730255,1.1578997713296866,0.5242094793267625,7.790270559169426,1.3731764556101547,302.94929988284684,0,11.871518832898621,5.971867726366211
3720-001-01,1410.010382448314,156.20643094778447,0.8754561660306365,0.6137044699085478,10.526362368620731,0.8432059513672788,267.22808505890816,9.269648809053946,10.61013750194369,8.056427146891266
3721-001-01,2316.3872683747436,281.639616934349,1.2854329986158577,0.9099084412942763,15.328744479365902,2.6063855746037965,351.84704659620974,18.009853600837396,17.989568725259613,11.163425497110262
3722-001-01,2049.782912561889,157.67671538243258,1.011764443353046,0.7417459743165002,11.118599298176465,1.1621800997786325,327.5928540606448,0.232860879377682,9.862325527598427,8.507874798425409
3723-001-01,1371.4986868272854,155.87120320136887,0.9917376325256484,0.7157560261454531,8.786352076576994,1.2385838312111486,252.28060261152248,0.188323732404481,11.477062563507051,5.759474230121353
3723-001-03,2547.0286167020913,239.58514428499296,1.6133827819420188,0.9538921973853535,12.52231574059756,1.8332731718099278,566.5266463627233,0.09758479382445714,15.443185657967335,10.491898829367393
3724-001-01,1327.6222426105621,129.01217004408312,0.9519660996794651,0.6084909779132354,10.167795779408936,1.3017503702258912,219.77133885522284,9.758713592260488,10.828317747753925,7.5519498466403645
3737-001-01,4078.4713518624544,733.8854962484317,1.8733285175547152,1.8603262093039277,35.85376232812651,3.787180525086969,653.9710237475877,46.222439836340875,30.120027937712212,24.487626855213037
3737-001-02,1748.4533578162502,347.06045884634324,1.0256316376276244,0.7218659395237305,13.827734982286511,1.7953629759388925,377.6513490870399,16.172022664724437,13.83444634461646,9.213259364191014
3738-001-01,7153.662972625757,571.5341673885204,4.408258487898502,2.4961260291171277,53.412184908787395,6.534673824589581,1593.2278480636082,93.30241444468604,57.193415672561954,46.44410366518285
3738-001-02,1814.2189939539985,198.39644187560683,0.8032667642829261,0.8081097450227582,20.26798705066485,2.645705524421437,232.30855877946797,42.48123961366228,15.245643654295241,15.600156173259455
3739-001-01,1925.5442594559545,519.3846999862643,0.9089799143803338,0.9120068578632989,12.940674112612934,1.439209267535318,652.7506805190969,8.687587124433534,19.37825867145538,6.93079474172332
3741-001-01,2555.1998119265995,424.05243503382115,1.802588197091625,1.5659216306612866,33.04502133742187,1.4366054479971024,486.5118319653179,62.52738751556251,23.699588017802967,24.8199282423598
3741-001-03,3324.193423928225,544.4137242060641,1.6536791381065865,1.4613459670894196,15.128833106066738,1.7540263785382268,523.3333209315132,3.1989540773715603,28.172244415533875,15.720180617671213
3741-001-04,2287.395984208548,599.9180037239363,1.3828095179612097,1.213458932312794,20.100849890704684,1.7758284478820254,577.1210210785036,12.949830905017102,22.64998102318238,11.980726935292747
3742-001-01,903.231318385727,77.15054520899623,0.5996949289146158,0.33522057953251966,6.674507604228492,0.9501697361745531,117.85746104391164,6.596988867892183,6.833715428782103,4.840031630510415
3743-001-01,774.376635753013,90.59632897518928,0.4723227404964921,0.2994977942751121,4.629339115831761,0.4925128363824323,142.70895682532446,2.2993743931347064,5.239023915688297,3.274268952748218
3755-001-01,7797.65555298947,299.20203321321424,4.138502426552361,2.6893840042311186,49.04116384670602,3.293547738077162,880.3797675338234,44.79882539405432,51.131859625315336,39.26475019369459
3756-001-03,2182.0724610914076,280.82564241030394,0.6596391285242894,1.908523098996473,11.55488010152593,1.2227521860489392,211.528324661908,12.775081271167773,13.037244090951202,9.721023952337882
3757-001-02,1565.775920646899,18.00067341484685,0.8478429358774359,0.394948160439375,7.299343722435914,0.800352818588486,114.67904567327273,0.008177888507960964,8.190885140430328,5.1676627441738106
3758-001-01,2509.718199902129,121.24981330799717,1.3624254875400121,0.9405634733102491,16.83137500057507,1.1506011382815706,330.69697043243735,14.435298546309937,19.893859369508554,12.501196048607731
3759-001-02,2592.5287845473413,189.2562192526802,1.3947530888329311,1.0585171241467768,18.566591754614787,1.281273009565015,277.8519049787953,19.320267161366118,17.44172797209584,14.79512125394819
3760-001-01,2978.2580913955367,112.13652362907999,1.355716337975481,1.0597486544864871,15.885662035794287,0.9625639184846548,268.2660909506867,10.374193338283199,16.3530520457848,13.55699100952179
3761-001-01,2739.797683922041,164.79041711118984,1.3240101210027986,0.9942920756121576,18.37195972521758,1.359390458158503,245.0609201930077,3.4934042025490695,18.041939435463526,10.844180659048817
3762-001-01,1648.5476269901847,31.429819465961877,0.4975709648708507,0.509679744779248,7.002028803214174,0.39011533022272327,76.80355558768164,1.103290654712826,6.828495467327552,5.530638667568451
3774-001-01,3550.8234241710456,237.60776312855285,1.5403216772089918,1.023891268914816,19.647776841366312,1.346093624991981,738.9987581443469,6.845213853372043,26.684338675628624,10.155414459020697
3775-001-01,2203.7928596733523,244.1266525973247,1.2084993510008932,0.8520498267613097,17.193492692723407,1.5515425483375518,216.35035901530293,22.4000991847113,15.177958473340167,13.438745494057073
3775-001-03,4115.001554553918,546.7309680429563,2.5083135621653225,1.8494801318156224,27.24885078002311,2.854403154909792,693.9479144139492,7.801471414655352,38.96517413090123,20.49460220905658
3776-001-01,2108.3645384009774,232.13535818937942,1.085949949234667,0.8539091970114058,18.296369479200372,2.3775110260177845,300.24561156907464,29.80964507823366,15.58558508141694,13.534282942249726
3777-001-01,1779.2995655766142,152.97088734573805,1.487133969690971,0.8343241799516352,17.162734760810128,1.8002264598937758,373.34108487501413,28.564928106694925,17.134370324103926,14.679859515989587
3778-001-01,6049.38396223397,976.2444094295638,2.3032617279498164,1.9019916182373118,27.20455027523035,3.1675122157248863,1365.4941650594556,1.055840511281999,33.7056495982882,13.364862080753936
3778-001-02,1887.9030038567162,695.2464715908292,0.8089261322115344,1.2288696827228878,22.58566604900696,1.7237876162161447,553.165822142076,46.863651862146135,17.094321902167735,17.384320244854425
3780-001-01,1927.4078677069456,310.24391976990967,1.1174755760652382,0.7551837215793069,15.14881655744238,1.4566157493349452,467.6940937792667,10.883355981791539,16.34153694465412,8.289612870832062
3781-001-01,2641.9403033880926,356.8628930889273,2.0714086979031157,1.087462888909371,18.394919309207246,1.9560342134964877,691.3122479284982,2.29582918910414,24.74429037292691,12.283182995972691
3781-001-02,2419.550500744017,461.72001939604763,1.0683101790170368,1.5062167373769897,15.800112660951184,2.47869520141139,920.402856555388,0,42.98533358005003,8.960791029781605
3793-001-01,1128.6239717055769,112.3023836707849,0.7377505017178406,0.43618249110038765,7.473820622063331,0.8063573558370968,242.1702459883222,4.837551162398114,7.6620998042261155,5.640089604623439
3794-001-01,2153.0020529209078,386.5062184419993,1.4919960999484323,0.9534230549789839,15.40910732551893,1.6016067834853378,510.13200373156076,13.032032962589758,19.979755379580634,11.091614675497754
3794-001-04,2468.204093949712,310.7459368880833,1.7204408862666665,0.9881769064770831,15.052538132288676,1.3885303562084692,433.2865083542535,7.191667220288919,20.92575511731747,12.08924672637322
3795-001-01,1795.0367755535935,293.9147095412769,1.3408158665502081,0.8090332090949794,11.799594051168741,1.5072350117846098,374.97375765271,1.171231709830743,15.760582785507687,7.971023676152395
3796-001-01,1775.746274697,108.5885052167975,1.588920124174031,0.7059122936579683,12.546587030722351,1.4579064916486304,447.6443359944823,2.665996215120972,13.771812679707125,11.05957179476061
3797-001-01,2098.644623621631,151.88911425605843,1.4046715279207127,0.7735011317639794,10.126924835521157,0.9363069179526756,319.7176693308902,0.039771573238677145,14.022282730067397,8.973211172893127
3797-001-04,2028.2886333816762,284.74426346996756,1.3628237548627768,0.7706580901716503,10.938922839368658,1.4642506176151855,451.0168591137602,0.08429549805565317,13.292473555780035,8.631815389642457
3798-001-02,1131.4594929036307,132.6621502384669,0.7888431367009924,0.5105115144629804,12.826971791173163,1.8423268538180262,150.1381840111014,23.905398060257557,9.215855413695383,9.58637985079274
3800-001-01,2378.16814333251,215.80132518338573,1.5832164543548366,0.8950370858387645,16.828298045658517,1.5241751160909847,396.7471186874189,11.590741676590753,17.330693508224474,11.459202633144406
3812-001-01,1752.5798300115134,114.81811536414872,1.2000529933974757,0.5865884713073121,10.439541547948313,1.2439885851677217,457.64763091985066,5.1675889061145845,15.352435089071571,7.811125908037169
3814-001-01,1789.2752925025404,105.59595935147779,1.4405651669791868,0.5900404485921653,11.007442160618549,1.3343416163624124,541.2928797935532,6.929240667620177,16.701744109974307,9.425177283834028
3815-001-01,4022.5402629730543,290.1416693566031,1.6963062183827815,1.4690315657199826,31.216376055913425,1.933884706563015,264.87926228135285,22.691413515680132,27.992382261683414,21.160619059877344
3816-001-01,3561.4798213536556,470.03828024107065,1.9615195499774714,1.9163944699756874,25.095805257477366,2.2646566192780084,465.3819300549641,17.400658490901318,33.00099913518115,19.380789492539115
3816-001-02,2330.3831710326585,442.37532598826124,1.2450157449281525,1.320363402731676,20.85834722671692,2.3560894735583906,421.9827361693137,26.736586378611005,26.46863903175827,16.36283936393532
3817-001-01,1808.655477783512,28.398042889230283,0.731419412257295,0.5310257690586827,7.382606366725376,0.5283091092130879,125.47181942363845,1.473515790219538,7.442698853249105,7.109009228129827
3817-001-02,1808.6762256151605,48.250341409825836,1.0144157615896088,0.5543819676703001,9.769388284693274,1.166312281731173,195.92151663891164,9.479960074167892,10.514401183848465,8.875640765326866
3818-001-01,3868.2572393259466,303.3472287690725,2.321986932224334,1.7503045582089212,35.151980163806314,2.258566892024386,583.7118964769415,2.560448010663037,28.914191562655496,16.0634722778712
3822-001-02,2840.9673333140922,84.50116898464228,1.8414649306181803,0.8860531752980534,14.709932263875904,1.904474387707663,316.09229176830297,1.3989376951684784,19.446086149646675,11.581966670988765
3831-001-01,1119.890505425051,207.02377401919,1.156234282422998,0.7578360206896231,9.098901716249546,0.6172105493699952,428.0256949777298,0,12.737587649684324,9.724333848721612
3831-001-02,3586.9073202085283,412.5133256373432,2.6164611441930004,1.736123828035668,22.522901365015162,1.5010502153754497,918.7575719914329,2.193599671283869,27.57807196467832,23.808257170198623
3832-001-01,613.7066298235869,28.56084397796236,0.354385260550086,0.2001274775878636,3.9278940567749427,0.4199458656298263,60.326836824586415,4.16808368601946,3.8215264066584886,2.8944304522532116
3833-001-01,1103.2082719926752,166.4966497158945,0.8542797595862376,0.6140757818895574,9.841487190080384,1.043785257895338,312.2278868382612,11.507628719991832,11.114415445862742,9.121436661567433
3833-001-04,1720.1908899450852,113.41351537572885,1.0071573089892818,0.6358036678329599,10.563634317644082,0.7418688834507788,269.2875358237275,11.989674990734532,11.688289394758002,9.986662262279706
3833-001-05,3380.470751101995,335.61367249038517,2.502700124160158,1.43564002132939,28.209388100166016,2.551836012631408,677.5400654381813,17.090202227406564,29.19005925028131,21.10800121376382
3834-001-01,2462.9891234190777,370.8432400141705,2.229416616152075,1.5397478623934,20.04722654503649,1.791491674286029,971.1541231093079,0,32.65615871672907,19.120597352472444
3834-001-02,2135.6873899315083,246.58828675023904,1.3692476038594725,1.0959782510810236,14.86636544015413,1.999828407572136,489.0144461821097,3.2561011882426323,25.93947607226544,10.767809028469491
3835-001-01,1143.5471852154317,325.7877451407494,1.1163214041984435,0.810165775820738,9.795725816578306,1.1550568634182108,451.1983974082363,0,15.84853876430153,7.945087751613458
3836-001-01,1247.950043820655,46.51277544939082,1.1657077341904152,0.5099397896568274,9.79463035289059,0.9561976827716874,241.2236955242152,8.660952058789816,10.079586482444483,7.591220402989925
3837-001-01,718.0407280000885,216.86180670342532,0.5406973409723671,0.48121949474731546,6.239943987077802,0.8123863935127869,265.6133022292177,4.084886153178961,10.281063047546592,4.050247541483222
3850-001-01,2264.7892464735814,268.08719867235004,1.308797079946083,0.975913465953009,13.745057537594116,1.1881695174314557,519.1968308059936,8.849871394038841,22.13404543022726,10.929587399199585
3851-001-02,3653.5366198376105,549.9648562741255,1.7948975556394275,2.3309791030931226,26.861070024203933,4.015526213105194,1176.8123436373378,5.721412245237969,80.48147259103487,16.85663103836263
3852-001-05,2180.3837634426245,255.56490986260533,1.3275084609598538,0.9204969951441391,17.325234369482278,1.3354610390324864,394.1620368648111,18.379432360672634,17.53471103336968,12.545810275622355
3854-001-01,477.0639273663124,40.58882591109923,0.16216933171227443,0.17247281473509168,3.8494856544778484,0.2865890849788986,84.38437355662926,7.456520927808356,3.826984277083095,2.5943773567759107
3854-001-03,1733.6755272575704,83.6648745680928,0.7193856936177995,0.5034524917200467,10.238139145316838,1.318774181527082,116.85646262966155,15.083437123565188,8.908637690312117,7.969801313972107
3855-001-02,3078.4772789099707,320.6578631374397,1.1402412054067421,1.4055159560218358,19.106535545760885,2.384712636108829,806.579585348632,2.209991073486156,42.234898786253716,9.015237582894088
3856-001-01,698.9269728023392,33.49232869489884,0.19329898610112164,0.159099036137836,3.8599080118818874,0.25373273042534256,130.74920135096608,3.590459900252103,4.945911374427871,1.9726553055303808
3859-001-01,2502.2087943249735,269.3129362123996,1.1531391890189013,0.9394571109078331,16.42440185757297,1.3132965662605833,564.3095924416505,8.692952119205371,22.280991044321677,8.975103452198702
3869-001-01,1622.0558951401144,20.39558504978758,1.1416136563363914,0.409864914436545,11.67867476140254,0.9419295273006192,219.02552284063484,0,9.53692208764462,5.871516724320886
3870-001-01,2411.3707241538004,239.4301885064528,1.8576730911671822,1.3288933442532347,16.787157547447496,2.4317123998315546,699.9192368800218,0,34.50132159980773,13.297034719079221
3871-001-01,2081.287575059203,64.39089964448218,1.123944098382245,0.5666901963054617,17.578379059686565,1.6741819827402789,298.0689878674742,16.950240946723692,13.534262660036983,9.240027939352585
3871-001-03,1600.140252913475,113.53105499555234,1.250061528465275,0.5241832131859638,8.482434455370191,1.1310298288460796,495.41880668389337,0.25179485740625335,14.544145634060282,6.7167400092094
3872-001-01,1174.5383713057004,36.53735524337919,0.9314132093449012,0.42417107264686826,7.993835543313562,1.0153907031813314,153.07662860889303,3.4417030278123506,8.425431515030779,6.059467168191732
3872-001-03,2664.96331888722,94.65626811071768,2.4820293194576193,1.0254564897808554,18.130788959216936,2.3775586396066615,455.7165116777543,0.28971115250385593,24.192639882866832,15.767090091340641
3872-001-04,2509.5992148428336,194.09212920582672,1.4709569931458892,0.903679961770757,12.76152853434885,1.735547885499364,373.99065518276603,1.5527306301318107,18.584108422662602,10.248192319529048
3874-001-01,2369.0494991212504,349.7172612960484,1.7368630889277312,1.2526075094328244,19.26390536825567,2.1625378649304996,606.6303118758908,1.0019392949614156,31.056292086444213,11.602940055486084
3875-001-01,3780.124899702892,653.3263795499593,3.018791027446952,2.4599492065479227,38.03523236757784,5.029376917348749,1068.9262327652577,28.765616844494097,53.509371987649295,26.341756696842417
3876-001-01,998.8039394879644,54.12184508684039,0.2613573924534214,0.21419875424340679,4.242487581244156,0.32707308636711757,197.30707606594476,3.0825540374168416,6.038613146822003,1.9908031734030962
3876-001-02,2923.4024406644,35.08588422198108,1.376202455426921,0.6090943001274614,17.414599337189685,1.2491993211204493,443.8089182287913,5.4417558455094825,17.416060142412867,7.655911052298201
3888-001-01,2356.146400684588,146.58254235353957,1.875872013254411,0.8956584039073999,15.505792245571635,1.4608927121622568,402.231755764145,1.3251685720499182,28.418143885604245,11.876961120328817
3889-001-01,2805.6620804231084,567.410469237653,2.0195186299954475,2.043009168179395,50.5255604998421,2.6868931871686006,654.9779858976983,105.08105638475867,38.722645518180144,37.671451965025
3889-001-02,2581.461707137818,139.05779456179138,1.7295341420910122,0.9065846620752195,19.327078013119962,1.5896953877121507,430.574604546069,2.0244714174258287,18.961207830623007,10.952822517740607
3891-001-01,909.8109006333667,104.82613230729825,0.5572378887710999,0.37852163273413575,8.940628715502251,0.6196277989092809,99.18944867513872,3.508001513549164,6.904714829938559,4.268888129152533
3892-001-01,2188.0074030393444,241.76973492068785,1.3256609760682756,0.8518736455774103,15.110818977299495,2.3997554060189463,391.7507748494151,12.849142356051734,16.49553211754596,10.418562049714069
3892-001-02,1233.361831336476,86.32467904483289,0.9581771932513309,0.50474547603834,6.614517119788974,0.317712777687934,120.32336144094158,3.5943981114895607,11.140282791030703,7.3690938540694795
3892-001-03,3925.954978068552,383.45583687433947,2.327953962476268,1.7184726540466422,26.45511311752046,2.638403933271114,450.90483881059015,28.637909120880444,29.856728341129568,21.345121028595063
3893-001-01,1638.0237139143171,77.59511158335744,1.1799159626725015,0.4494980560978375,13.242824000965992,0.9061106504720432,145.25500523288045,1.6550249227735871,10.569111157465487,6.669029814979992
3894-001-01,2027.248947341264,57.636565035221004,1.0610785909769302,0.5460130506767366,12.776220093923566,0.8252504461418623,420.0429990938399,6.635283177087813,16.286852162205633,7.0822160110171595
3895-001-01,1645.569130457706,94.76540746939915,0.8483792099487557,0.6019314956964449,9.25650039889822,1.247026371709847,228.0936397076779,3.4747586239789046,9.442564181185935,6.788150831636952
3895-001-04,2544.9547998461017,96.33031751304274,1.2024312498246987,0.8092988706315627,12.65057069924347,1.1661091572567273,293.5845970918719,5.140880974140156,13.296012019824923,10.731765586225206
3907-001-01,1566.6433136668707,110.64950213999316,0.7892515360232232,0.5989173473843273,13.304016636406404,0.9124522115899846,117.05257666403836,23.38275771636494,10.116094565429245,11.105968492577418
3908-001-01,2877.0791807509813,358.0811200496154,1.6644077261328913,1.3670747291313707,18.924763303081544,1.376396400300238,361.88709436286615,6.178912798836437,22.833902101802625,13.348877727992296
3909-001-01,1881.3932279604724,167.87590775177128,1.1071532911220732,0.8180229793905419,11.095867014302756,1.375338523932174,280.5651777899308,7.393077520171651,14.10982520299619,9.384191357263036
3910-001-01,1265.567003501395,110.762185363256,0.770732517979797,0.5812606994262628,8.230678099361135,0.7992108675736592,167.697016563492,1.096482404978879,11.710322081574644,5.445042627864016
3912-001-01,1942.9233729131947,154.56376878979452,1.0432029338444042,0.7373267738539053,11.597044344745523,1.057511075742725,142.21583988895966,3.4358197162114705,11.054755594843071,7.028667583162513
3913-001-01,3288.2727935568096,555.625195512297,2.5299270758201673,1.7726823840215502,31.14092564647857,3.1936857534267866,825.1613329900548,16.606850701830417,36.38891675152865,22.157715292195306
3914-001-01,4626.331311911468,593.3129946549847,3.784823833617808,2.431829868061067,48.22668082824611,3.209366978740665,792.0026074159906,30.62553678368185,37.74475200491417,27.847981366605755
3926-001-01,1176.4237354701763,32.455675616511556,0.7487961392608887,0.5314619459734145,8.5613531668587,0.9808447716270351,110.29855186428556,3.1065555529032665,8.129652434193792,6.012809723969744
3928-001-01,3571.0777569492216,179.87840155983744,2.5820973070392554,1.2322674231984263,22.597897032972835,2.6168472723146987,735.7272366391195,6.845431832377392,29.23145479510324,17.068258046785225
3929-001-01,2369.8574804458594,153.63155002939564,1.474872057820263,0.8684594792068829,15.365512348245767,1.966983990450355,307.0674854078353,5.952680001675791,17.171300529181934,10.590546214099415
3930-001-01,13013.38421009405,1571.7805347655587,7.1865982744363235,5.346951114505524,138.5427776014951,6.5255968444829575,2031.1526425598236,249.3246066300662,101.25139668981733,101.20758021873486
3931-001-01,1121.5455894465795,60.23773769704658,0.5179278212162706,0.4138699419880621,7.089730347122546,0.5206418004610759,105.57373833742054,6.532303036719461,6.42144150110014,5.3667475440410355
3932-001-01,2645.6907185057044,111.67855112154614,1.3494639123354484,0.9662859328331203,15.14017185524412,1.1283277113531425,297.6955225750128,7.519562875334049,15.788915908424245,12.940249019643456
3933-001-01,1979.6438433748826,190.80641850684168,1.3043006674730613,0.886873415632323,10.771537902485697,1.2183220054535429,491.6294459694901,7.095037225448516,15.648723606684023,10.140271933997097
3934-001-01,1791.1106359715184,21.385369127281493,1.1856057379306595,0.5018147514371951,7.974735411279167,0.9026772140138561,371.35291831161635,0.026295173323017482,12.798318276951,7.052856959822757
3945-001-01,2067.804639801261,523.767271708619,0.9476086090009971,0.9976321681661166,12.217690837869503,1.4202750634117658,851.791234314525,0,27.621598012853987,4.783697838835771
3946-001-01,1581.0746031347442,119.09785087438878,1.2585543142849682,0.8219490343481635,17.553002186267666,1.8816335150170962,208.21684898659726,17.2319093237752,16.899042873220502,12.585475557310318
3946-001-02,864.5793879124928,97.13635351866506,0.6714823709914959,0.3904204359074169,8.197388799337798,1.205450000133458,140.95224266212156,9.175358670126547,8.094183124811321,5.5346258732228595
3946-001-05,1905.795225468244,122.35383536413933,1.0992792886320095,0.7943660785011978,16.442273250350407,1.1649704731438104,195.2435697757717,19.786443828362266,12.968523997978952,12.231823191024684
3947-001-01,1981.7990189445413,58.10418621869096,1.4184525922710771,0.7173287703828002,12.679220678389216,1.5716065026673627,206.7894072450001,2.184335693158375,13.42319316519627,8.836532037449697
3948-001-04,3707.6149166288337,489.02579301128156,2.139555131144322,1.7507917559155366,39.98421892662808,5.491724780120454,612.2547323794286,65.72593637789764,36.710733338882264,28.10834557305975
3948-001-05,1098.422671089499,67.03474801017114,0.6630911329581214,0.38408473131568116,7.112038573747634,0.7452002603719469,131.96192294707777,7.194696349316436,7.011964528913488,5.809391036789426
3949-001-01,1250.107166115506,57.99303285816305,0.5577172569786337,0.4134086265435683,5.697795959103969,0.5257721667229808,138.5589436895378,1.9923323635281613,6.8113822294111905,4.382463854871271
3950-001-01,2445.8702921598856,328.8710082141187,1.7289673344770051,1.3631927441938225,19.001601035747875,2.5933297506241773,533.8039647049969,8.678784442419174,30.524159154217696,13.592988133843308
3951-001-01,944.5435537557933,50.52280748247648,0.31751433938256135,0.28946905265794765,5.415479967849045,0.5156448888118947,146.94089050229832,0.19135586443284267,5.401695761340271,2.4475931394489407
3951-001-11,2280.1268809568924,117.80391773900593,1.8451677560341786,0.8755703540381603,15.013658823590587,2.0342033859682496,768.8761008140737,2.5652245606100386,22.815257210241725,10.323193730853568
3966-001-01,1207.7752086369885,97.64760259016126,0.6637088235432228,0.4595501786930214,8.516373234425958,0.8905388449802646,229.79606825635898,8.710484934439119,8.63820915703984,6.105411846671346
3967-001-03,730.4912315518649,166.1054995106308,0.5868462204213332,0.36974321112448477,4.307742310554704,0.49165919865610913,232.27049549361743,0.9520162861868886,10.856963862320216,3.9736287903846237
3969-001-01,2732.3418994619597,236.20587581215335,1.3882837663240126,1.075962580504728,16.571962407805735,1.6028724510382601,306.53518515925856,8.648910991979227,18.007971527990048,11.793871184716014
3970-001-02,1898.229315023859,224.4663290098815,0.488885820381679,0.7020613039282826,8.875611847718114,0.6514059982028971,111.56750148464648,2.1201820421775825,9.826570047310971,8.33599638404681
3970-001-03,1244.6305530197244,219.80515786654323,0.8006545330059188,1.0265779430825182,9.426979539535463,1.585820929046968,323.6546877062752,5.253024321974062,18.09631999362145,7.305468944920964
3972-001-01,2085.630834749017,248.0554105706418,1.4405646166005273,0.6756083503029068,10.752560628236992,1.2026125166212636,518.5934365671235,0.1588976620110494,14.573542237983023,7.746465154698464
3983-001-01,2318.9878091248793,453.65859797388526,2.0197239252505743,1.4368308507034244,25.543422181332193,1.8898245034542978,557.3348105133531,8.475343186661053,24.069444589183146,13.909210855832523
3987-001-01,2102.727864761408,256.743281497445,0.8520103192460685,0.8087414756220026,11.605705144769848,1.0736942358195805,194.77998007929614,1.0202402923112874,11.961092553599283,8.183138888870687
3988-001-01,4400.336886484222,401.12045996063716,2.71744251664694,1.6586051651393214,31.323732137783743,3.651507466769332,847.5261115635305,21.17537554895182,38.83897856373771,24.152614171695785
3988-001-02,3718.650648293569,327.71646821312464,2.4533018872776093,1.5109031029588427,26.54083004180553,2.2704932512329097,636.7015367419679,8.372282127908214,40.77959039786919,19.075225962335274
3993-001-01,1725.4449573041181,354.7753035670388,1.1440489562067093,1.0831265383368538,14.745097519432107,2.0446386334725744,386.1283599837492,5.862626307666344,25.1390714599154,10.114928862419434
4002-001-01,1209.6611755901145,67.31845208823138,0.7595383311181674,0.4280974162289403,9.01537291850192,0.745514706015012,157.18713398867953,3.2595652816398966,8.334135268196686,5.524507256674961
4002-001-02,895.5095806092852,28.68966679590262,0.683979006651084,0.2919902606866917,5.738311631351899,0.6820454909463607,138.7465145175743,2.6045259446851508,6.643526144591423,4.248699531303469
4002-001-05,2123.8428235905767,315.03193206146426,1.6847283209063009,1.4201942166856882,37.758839886747666,1.2051137278785147,285.3228835765071,93.48499493061871,22.5092301922442,31.477876334055157
4002-001-06,2314.082962060876,89.53816183282683,1.9850375116722143,0.720600563291087,27.798423224657768,1.3987373419415223,294.45287525191327,1.7931133227542777,14.393615444038119,9.39266662665057
4003-001-01,1158.5646140021543,66.97781722834442,1.0080508322292476,0.40307733168010046,12.43068355687849,0.923304832859729,195.33676928274755,2.519518624708184,9.008329239390559,5.245792318708027
4003-001-03,2126.1006273077105,131.04325708142161,1.3370629293083856,0.7390864760744105,12.186801330837149,1.4211043065821654,518.3117401650487,6.303997004447783,18.013459980446186,8.974358074444552
4004-001-01,2777.1409499089796,55.75321654540644,2.2976699272918277,0.8807828715546494,23.89733686537891,2.301325136933079,349.57043606705025,2.0117339326573584,18.438331357760177,12.100714703467778
4005-001-01,1645.0086421536007,113.36058543204925,1.1461837165298583,0.6112767122253859,10.054506872236326,1.277202054654228,223.38560954225497,1.437092775802926,12.32788438068097,7.1499491875051655
4007-001-01,3507.311305520942,327.33456263649884,2.446972263572101,1.4129604186031286,25.827510455691023,2.6242711622223966,650.1141323854746,10.422580421095512,29.083764213703557,18.945947941372435
4007-001-03,1949.6152320287736,94.64707823554802,1.6129643038668895,0.6768748357257944,21.505780492212992,1.9086272924652457,339.78793013989565,11.72836079906729,14.849806071887263,10.51309253943534
4008-001-01,2681.6514123011425,92.94712045506749,2.2095781493927844,0.7620530441921756,32.189391152739226,1.536624073151948,456.5161407909494,7.645861064843532,18.327354968004702,10.076180531370978
4012-001-01,1751.4565716217578,205.583839039735,1.372896286173795,0.8688770560801642,19.55608728453649,1.4952772517843067,291.1388535562677,28.13284962308205,16.61687129065172,13.36163283741546
4012-001-04,1451.4357641916417,105.65250365822227,0.919610716668487,0.5806685772891822,9.317222821625853,1.0027888564223935,220.61273549994334,1.0079722045122128,15.156706425563849,6.7034025618611
4022-001-01,1400.4627659542896,27.942630957628037,1.0963881759432024,0.434333875529569,9.013414210750463,1.1415261109684562,222.87557968508213,1.610493239379671,10.328797863944962,6.547995607417915
4023-001-01,770.0403061673724,98.14387278508191,0.6970268045394575,0.43471130971971017,7.719745728992686,0.9155437183726303,185.99211293628042,0,10.711080479710441,4.027435798345219
4024-001-01,2597.077113582122,73.00868489978994,2.1498727329190803,0.9179123839576866,24.08975493008618,1.961934986015104,462.6017999479094,3.299789242318871,18.79590548225004,13.076646675071963
4024-001-03,1459.739094492386,69.10724071357028,0.9643886952780415,0.5809342917850856,11.095841398787602,1.1666627964084735,143.16774391874827,9.201537612106218,9.765004347466336,8.090951021337768
4025-001-03,2888.31377667086,219.65892654560105,1.9717620166241638,1.2990079706355542,25.217745989479006,1.9773275178717393,354.0504473272604,33.100530354055415,22.271412569557846,20.034283558442322
4026-001-01,2456.002700741761,145.8650842866724,2.0209411940674427,1.1103807929255038,26.67395080955147,1.2482730409005627,519.1422021650862,36.81601101661156,21.259206775560163,20.885178875438832
